time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,2.1910663807,-0.924273249705,17.7485724899,6.25721668573,5.98547696707,0.0,3.0682124506,-0.823667617201,4.68686968914,0.0660814091043,-0.194415533293,0.0,472.083684590704,469.00690271949884,469.3072278041543,470.6679604653195
2.820000000000002,2.37990438712,-0.974108854792,18.027808668,6.26180147085,5.97408105471,0.0,3.22721365464,-0.837188199023,4.62076171335,0.0916280447444,-0.18221755635,0.0,418.43627339788554,419.459372505068,417.23074217958003,419.46038412347536
2.880000000000002,2.58003618773,-1.02478198755,18.3079797139,6.26730570285,5.96355874148,0.0,3.44460082361,-0.851347908033,4.71717716011,0.0919544664022,-0.164356573137,0.0,471.28130048384077,472.6320905650309,473.78938418485785,473.8209896533382
2.940000000000002,2.79222386459,-1.07613995831,18.5903216087,6.27266946327,5.95399348369,0.0,3.62896700507,-0.860133007815,4.69375884991,0.0837175610849,-0.15103946832,0.0,435.72968063643117,436.8169733187205,436.63693177631035,435.9559009744399
3.000000000000002,3.01555539691,-1.12793563632,18.8710412622,6.27746944866,5.94460138217,0.0,3.8160024956,-0.865988409481,4.66313083494,0.0712802021628,-0.170744676975,0.0,436.1493825982939,434.476000566926,434.9536729554482,433.9158684711888
3.0600000000000023,3.25111048132,-1.18001769325,19.1523078916,6.28211621263,5.93428937466,0.0,4.03646762281,-0.869661505727,4.71147906645,0.0875622136047,-0.174207637195,0.0,461.71547421173705,461.41496121449046,462.02493308132887,463.31148930401713
3.1200000000000023,3.50011148657,-1.2322299967,19.4365295325,0.0040625461194,5.92351388651,0.0,4.26419757851,-0.87026662973,4.76156249031,0.0811139674401,-0.193413673511,0.0,465.92519000734984,464.3909162574646,464.59518969337194,464.09490661720764
3.1800000000000024,3.76148214008,-1.28440280094,19.7197746699,0.00905276986708,5.91201855181,0.0,4.4488835975,-0.868466289107,4.67961024722,0.0869927056309,-0.188173845068,0.0,423.0481634103805,423.46141887689583,421.4084706215739,421.92246709610686
3.2400000000000024,4.03498306653,-1.33636963769,20.0003467548,0.0137754706976,5.90080574702,0.0,4.66846474063,-0.863340331983,4.67199902899,0.0519015828383,-0.184414279532,0.0,449.9881503623008,450.2590152627326,449.2360451993435,446.38551379487393
3.3000000000000025,4.32070575512,-1.38799527084,20.2776281536,0.0166104139302,5.88960050313,0.0,4.85627901911,-0.857304342631,4.57044224893,0.0357822046556,-0.191891700483,0.0,417.9480524502036,417.2592696225135,419.1410788175009,417.73894993015637
